,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,الواردات حسب الأصناف والدول,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
0,,,,,,,Imports by Commodities and Countries,,,,,,,,,
1,,,,,,,,,,,,,,,,
2,,,,,,الوزن طن,القيمة مليون ريال,,عام,,2020,Year,,Value  (Million S R),Weight Tons,
3,,,,,,,,,,,الصادرات,,إعادة الصادرات,,المجموع,
4,,,,,,,,,,,Exports,,ReExports,,Total,
5,,الفصل,,,رقم البند,,,,,,الوزن,القيمة,الوزن,القيمة,الوزن,القيمة
6,,,وصف الفصل,Chapter Description,Item No.,الأصناف,Commodities,,,* سلع ذات وحدات عددية,Weight,Value,Weight,Value,Weight,Value
194,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,4.725,0.020165,0,0,4.725,0.020165
195,,,,,03034100,اسماك الباكوره او التونه ذات الزعانف الطويله ، مجمده,"ALBACORE OR LONGFINNED TUNAS, FROZEN",,,,0,0,0.2,0.0028,0.2,0.0028
196,,,,,,,,دول افريقية عدا العربية والاسلامية,"AFRICAN NOT ARABIC,NOT ISLAMIC",,0,0,0.2,0.0028,0.2,0.0028
197,,,,,03034990,غيرها من اسماك التونه ، مجمده,"OTHER TUNA, FROZEN",,,,1.5,0.004,0,0,1.5,0.004
198,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,1.5,0.004,0,0,1.5,0.004
199,,,,,03035100,ســـمك الرنجة (كلوبيا هارجنس، كلوبيا بالاسي)," Herrings (Clupea harengus, Clupea pallasii)",,,,50,0.24,0,0,50,0.24
200,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,50,0.24,0,0,50,0.24
201,,,,,03035410,اسماك الكنعد مجمدة,KINGFISH (SCOMBEROMORUS COMMERSON) FROZEN,,,,152.34,2.893039,0,0,152.34,2.893039
202,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,152.34,2.893039,0,0,152.34,2.893039
203,,,,,03035420,اسماك الباغة مجمدة,INDIAN MACKEREL (RASTRELLIGER KANAGURTA) FROZEN,,,,750.17,1.856109,0,0,750.17,1.856109
204,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,50,0.24,0,0,50,0.24
205,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,700.17,1.616109,0,0,700.17,1.616109
206,,,,,03035520,اسماك الزبيدي (3) مجمد,ZUBAIDY FISH    (3 FROZEN),,,,200,0.9525,0,0,200,0.9525
207,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,200,0.9525,0,0,200,0.9525
208,,,,,03036900,"غيرها من سمك من عائلة برجماسيروتيدا ,جايداي , ماكروريدا ...) مجمد",OTHERS SHAOMIAT NAKROOR BOOR NET  (3),,,,1.835,0.12969,0,0,1.835,0.12969
209,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,1.8,0.129533,0,0,1.8,0.129533
210,,,,,,,,دول امريكا الشمالية,NORTH AMERICA,,0.03,0.000134,0,0,0.03,0.000134
211,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0.005,2.3e-05,0,0,0.005,2.3e-05
212,,,,,03038910,اسماك الهامور( الكشر ) مجمدة,GROUPERS FROZEN,,,,215.71,4.350729,0,0,215.71,4.350729
213,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,215.71,4.350729,0,0,215.71,4.350729
214,,,,,03038950,"البوري مثل ""الميد والبياح"" مجمدة",Striped mullet (Mugil cephalus) FROZEN,,,,433.105,3.198977,0,0,433.105,3.198977
215,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,433.105,3.198977,0,0,433.105,3.198977
216,,,,,03038960,سمك صافي (3),FISH NET   (3),,,,26.285,0.343078,20.74,0.109188,47.025,0.452266
217,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,0,0,20.74,0.109188,20.74,0.109188
218,,,,,,,,دول افريقية عدا العربية والاسلامية,"AFRICAN NOT ARABIC,NOT ISLAMIC",,15.66,0.293115,0,0,15.66,0.293115
219,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,10.625,0.049963,0,0,10.625,0.049963
220,,,,,03038980,"سمك شماهي , مجمده",OTHERS SHAOMIAT NAKROOR BOOR NET  (3),,,,9.065,0.020716,0,0,9.065,0.020716
221,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,9.065,0.020716,0,0,9.065,0.020716
222,,,,,03038991,الشعوميات (برعم) مثل السبيطي شم،نهاش  فسكر،فرقفان (3),SHAOMIAT(3)   NAFAKRAK HSAHAN MMAHS(ITEBUS) EKIL(MAROB),,,,0.25,0.0005,0,0,0.25,0.0005
223,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0.25,0.0005,0,0,0.25,0.0005
224,,,,,03038999,غيرها من شعوميات نقرور بوري صافي (3),OTHERS SHAOMIAT NAKROOR BOOR NET  (3),,,,50,0.249375,50.373000000000005,0.42185300000000003,100.373,0.6712279999999999
225,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,50,0.249375,0,0,50,0.249375
226,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,0,0,1.953,0.145052,1.953,0.145052
227,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,48.42,0.276801,48.42,0.276801
228,,,,,03039000,اكباد بطارخ ، مجمده,"LIVERS AND ROES, FROZEN",,,,0,0,24.85,0.180753,24.85,0.180753
229,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,0,0,24.85,0.180753,24.85,0.180753
230,,,,,03043200,شرائح سمك سلمور طازجة او مبردة, Other slices of fish Groupers Or Emperors fresh or chilled,,,,0,0,27.5,0.145819,27.5,0.145819
231,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,27.5,0.145819,27.5,0.145819
232,,,,,03043900,غيرها من شرائح سمك بلطي طازجة او مبرده, Other slices of fish Groupers Or Emperors fresh or chilled,,,,0,0,0.17,0.001189,0.17,0.001189
233,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,0.17,0.001189,0.17,0.001189
234,,,,,03044900,"غيرها من شرائح أسماك الهامور و الشعري ,طازجة أو مبردة", Other slices of fish Groupers Or Emperors fresh or chilled,,,,0.15,0.00012,0,0,0.15,0.00012
235,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0.15,0.00012,0,0,0.15,0.00012
236,,,,,03045100,غيرها من أسماك طازجة أو مبردة -- سمك بلطي (من نوع أوريوكروميس)سمك," Other fish, fresh, chilled or frozen fish from Swordfish Or Toot",,,,0,0,84.205,0.086062,84.205,0.086062
237,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,0,0,84.205,0.086062,84.205,0.086062
238,,,,,03046200,غيرها من شرائح سمك مجمدة سمك سلور," Other Slices  of Groupers Or Emperors, frozen",,,,0,0,27.035,0.22920800000000002,27.035,0.22920800000000002
239,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,0,0,25,0.15506,25,0.15506
240,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,2.035,0.074148,2.035,0.074148
241,,,,,03046300,شرائح سمك مجمدة من سمك نهر النيل,"SLICES OF NILE PERCH, FROZEN",,,,0,0,12,0.1085,12,0.1085
242,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,12,0.1085,12,0.1085
243,,,,,03047900,غيرها من شرائح سمك مجمدة من اسماك عائلة برجماسيروتيدا," Other Slices  of Groupers Or Emperors, frozen",,,,0,0,50,0.285938,50,0.285938
244,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,0,0,25,0.135938,25,0.135938
245,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,25,0.15,25,0.15
246,,,,,03048100,شرائح مجمدة من سمك المحيط الهادي," Other Slices  of Groupers Or Emperors, frozen",,,,0,0,0.492,0.029794,0.492,0.029794
247,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,0.492,0.029794,0.492,0.029794
248,,,,,03048700,غيرها من شرائح سمك مجمدة من," Other Slices  of Groupers Or Emperors, frozen",,,,82.455,0.444282,0,0,82.455,0.444282
249,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,82.455,0.444282,0,0,82.455,0.444282
250,,,,,03048990,غيرها من شرائح سمك مجمدة من أسماك الهامور و الشعري," Other Slices  of Groupers Or Emperors, frozen",,,,1.03,0.023538,0,0,1.03,0.023538
251,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,1.03,0.023538,0,0,1.03,0.023538
252,,,,,03049300,غيرها من أسماك مجمدة من سمك بلطي," Other fish, fresh, chilled or frozen fish from Swordfish Or Toot",,,,0,0,43.5,0.208895,43.5,0.208895
253,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,43.5,0.208895,43.5,0.208895
254,,,,,03049900,غيرها من أسماك  مجمدة من أسماك أبو سيف أو أبو سن," Other fish, fresh, chilled or frozen fish from Swordfish Or Toot",,,,3408.802,21.20257,24.566,0.312788,3433.368,21.515358000000003
255,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,3408.802,21.20257,24.566,0.312788,3433.368,21.515358000000003
256,,,,,03051000,دقيق سمك صالح للاستهلاك البشرى,FISH MEAL FIT FOR HUMAN CONSUMPTION,,,,0.121,0.00048,10.998,0.073845,11.119,0.074325
257,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,0,0,2.318,0.040562,2.318,0.040562
258,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0.121,0.00048,8.68,0.033283,8.801,0.033763
259,,,,,03053990,غيرها من شرائح سمك ( فيليه )ـ ، مجففه او مملحه او فى ماءمملح,"FISH FILLETS, DRIED, SALTED OR IN BRINE",,,,3.631,0.058128,0.5,0.000752,4.131,0.05888
260,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,3.631,0.058128,0,0,3.631,0.058128
261,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,0,0,0.5,0.000752,0.5,0.000752
262,,,,,03054200,اسماك رنجه ، مدخنه,"HERRINGS, SMOKED",,,,0.25,0.0015,0,0,0.25,0.0015
263,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0.25,0.0015,0,0,0.25,0.0015
264,,,,,03061100,اسماك كركند صخرى(سرطان بحرى صخرى)ـ غيرها من جرادالبحرمجمد,"ROCK LOBSTER AND OTHER SEA CRAWFISH, FROZEN",,,,1.25,0.01,0,0,1.25,0.01
265,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,1.25,0.01,0,0,1.25,0.01
266,,,,,03061200,اسماك كركند ، مجمده,"LOBSTERS, FROZEN",,,,0,0,9.5,0.376569,9.5,0.376569
267,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,9.5,0.376569,9.5,0.376569
268,,,,,03061400,اسماك سرطان ( سلطعون )ـ  ، مجمد,"CRABS, FROZEN",,,,888.934,3.157914,0,0,888.934,3.157914
269,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,17.274,0.120112,0,0,17.274,0.120112
270,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,871.66,3.037802,0,0,871.66,3.037802
271,,,,,03061600,ربيان و جمبرى ،مجمدة,"SHRIMPS AND PRAWNS, FROZEN",,,,2440.745,31.534778,18.71,0.520796,2459.455,32.055574
272,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,21,0.397688,0,0,21,0.397688
273,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,,0.029,0.001835,0,0,0.029,0.001835
274,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,1205.347,23.448,0,0,1205.347,23.448
275,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,1214.369,7.687255,18.71,0.520796,1233.079,8.208051000000001
276,,,,,03061700,ربيان وجمبرى، مجمد,"SHRIMPS AND PRAWNS, FROZEN",,,,10381.411,193.10745800000004,213.348,4.174671,10594.759,197.28212900000003
277,,,,,,,,دول استراليا وجزر الباسفيك,AUSTRALIA AND OCEANIA,,119.353,2.772996,0,0,119.353,2.772996
278,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,30.95,0.555374,0,0,30.95,0.555374
279,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,5783.046,114.011844,22.5,0.503496,5805.546,114.51534
280,,,,,,,,دول افريقية عدا العربية والاسلامية,"AFRICAN NOT ARABIC,NOT ISLAMIC",,215.95,4.206134,0,0,215.95,4.206134
281,,,,,,,,دول الاتحاد الأوروبي,EUROPEAN UNION,,354.528,7.550365,0,0,354.528,7.550365
282,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,2351.404,41.855099,0,0,2351.404,41.855099
283,,,,,,,,دول امريكا الشمالية,NORTH AMERICA,,564.369,12.917784,0,0,564.369,12.917784
284,,,,,,,,دول اوروبا عدا دول الاتحاد الأوروبي,EUROPE NOT EUROPEAN UNION,,32.96,0.722352,0,0,32.96,0.722352
285,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,928.851,8.51551,190.848,3.671175,1119.699,12.186685
286,,,,,03061900,غيرها من قشريات مجمده,OTHER FROZEN CRUSTACEANS,,,,79.985,0.241061,0,0,79.985,0.241061
287,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,79.985,0.241061,0,0,79.985,0.241061
288,,,,,03062400,اسماك سرطان البحر,CRABS,,,,408.112,0.897771,0,0,408.112,0.897771
289,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,7.48,0.03,0,0,7.48,0.03
290,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,400.632,0.867771,0,0,400.632,0.867771
291,,,,,03062600,ربيان و جمبرى,SHRIMPS AND PRAWNS,,,,289.543,4.963017000000001,12.13,0.072204,301.673,5.035221
292,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,210.055,4.225958,0,0,210.055,4.225958
293,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,79.488,0.737059,12.13,0.072204,91.618,0.8092630000000001
294,,,,,03062900,غيرها من قشريات,OTHER CRUSTACEANS,,,,16.016,0.06439500000000001,0,0,16.016,0.06439500000000001
295,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,0.016,0.000395,0,0,0.016,0.000395
296,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,16,0.064,0,0,16,0.064
297,,,,,03072900,غيرها من محار الاسقلوب,OTHER SCALLOPS,,,,0,0,26,0.212182,26,0.212182
298,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,0,0,25.2,0.204525,25.2,0.204525
299,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,0.8,0.007657,0.8,0.007657
300,,,,,03074900,غيرها من الحبار,OTHER CUTTLE FISH,,,,870.01,9.436449999999999,8.1,0.046891,878.11,9.483341
301,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,27,0.320044,0,0,27,0.320044
302,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,843.01,9.116406,0,0,843.01,9.116406
303,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,8.1,0.046891,8.1,0.046891
304,,,,,03079900,غيرها من رخويات بدقيق وسميد وكريات مكتلة,OTHER MOLLUSCS,,,,28.95,0.31160299999999996,0,0,28.95,0.31160299999999996
305,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,25.95,0.291938,0,0,25.95,0.291938
306,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,3,0.019665,0,0,3,0.019665
307,,,,,03081900,ـ ـ غيرها من خيار البحر.,Other,,,,0,0,0.6,0.0045,0.6,0.0045
308,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,0,0,0.6,0.0045,0.6,0.0045
309,,04,ألبان ومنتجاتها؛ بيض طيور؛ عسل طبيعي؛ منتجات أخرى للأكل,DAIRY PRODUCE; BIRDS' EGGS; HONEY; OTHER EDIBLE PRODUCE,,,,,,,795170.5180000002,4067.577073000002,8647.801,122.77248099999998,803818.3190000004,4190.349554
310,,,,,04011030,حليب طويل الاجل بعبوات تزيدعن لترواحدنسبة الدسم لاتزيد عن 1%,LONG LIFE MILK IN REFILLS MORE THAN ONE LITRE(FAT1%OR LESS),,,,98181.062,270.50305000000003,252.91199999999998,3.748537,98433.97399999999,274.251587
311,,,,,,,,دول اسلامية عدا العربية,ISLAMIC NOT ARABIC COUNTRIES,,36.74,0.154617,0,0,36.74,0.154617
312,,,,,,,,دول افريقية عدا العربية والاسلامية,"AFRICAN NOT ARABIC,NOT ISLAMIC",,476.24,1.375168,0,0,476.24,1.375168
313,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,37919.594,94.239641,251.712,3.737625,38171.306,97.977266
314,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,59748.488,174.733624,1.2,0.010912,59749.687999999995,174.74453599999998
315,,,,,04011090,غيرهامن البان وقشدة بنسبة دسم لاتزيدعن 1%  وزنا,OTHER KIND OF MILK AND CREAM LESS THAN 1%.,,,,85186.682,331.47355300000004,399.61,3.138774,85586.292,334.612327
316,,,,,,,,دول اسيوية عدا العربية والاسلامية,"ASIAN NOT ARABIC ,NOT ISLAMIC",,514.619,7.638214,0,0,514.619,7.638214
317,,,,,,,,دول افريقية عدا العربية والاسلامية,"AFRICAN NOT ARABIC,NOT ISLAMIC",,1607.438,9.495924,0,0,1607.438,9.495924
318,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,25532.875,129.216275,112.16,0.371245,25645.035,129.58751999999998
319,,,,,,,,دول امريكا الشمالية,NORTH AMERICA,,134.941,0.825622,0,0,134.941,0.825622
320,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,57396.809,184.297518,287.45,2.767529,57684.259,187.065047
321,,,,,04012030,حليب طويل الاجل بعبوات تزبدعن لترواحدنسبة الدسم من 1%الى 6%,LONG LIFE MILK IN REFILLS MORE THAN ONE LITER(FAT1- 6%UNSWEETENED,,,,5976.589,10.067236,1.5250000000000001,0.004529999999999999,5978.114,10.071766
322,,,,,,,,دول افريقية عدا العربية والاسلامية,"AFRICAN NOT ARABIC,NOT ISLAMIC",,17.851,0.045888,0,0,17.851,0.045888
323,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,5359.54,8.11304,1.12,0.002655,5360.66,8.115695
324,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,599.198,1.908308,0.405,0.001875,599.603,1.910183
325,,,,,04012090,غيرهامن حليب طويل الاجل سعة 1لترنسبة الدسم لايزيد 6%وزنا,"OTHER TYPES OF LONG LIFE MILK IN REF > 1 LITER, FAT 6%.",,,,6715.976,28.230496,10.471,0.108193,6726.446999999999,28.338689
326,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,656.929,7.530514,7.5,0.095233,664.429,7.6257470000000005
327,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,6059.047,20.699982,2.971,0.01296,6062.017999999999,20.712941999999998
328,,,,,04014030,حليب طويل الاجل بعبوات تزبدعن لترواحد نسبة الدسم أكثر من 6%,LONG LIFE MILK IN REFILLS > 1 LITER (FAT MORE 6%),,,,10620.701,55.168699000000004,0.15000000000000002,0.00115,10620.851,55.169849
329,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,3219.073,8.16725,0.05,0.00015,3219.123,8.167399999999999
330,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,7401.628,47.001449,0.1,0.001,7401.728,47.002449
331,,,,,04014090,غيرهامن البان وقشدة بنسبة دسم تتجاوز6% وزنا,OTHER MILK AND CREAM FAT MORE THAN 6%.,,,,153.766,0.43939300000000003,0.3,0.0012,154.066,0.440593
332,,,,,,,,دول الجامعة العربية الاخرى,OTHER ARAB LEAGUE COUNTRIES,,43.766,0.169372,0.3,0.0012,44.065999999999995,0.170572
333,,,,,,,,دول مجلس التعاون الخليجي,GULF COOPERATION COUNCIL,,110,0.270021,0,0,110,0.270021
