,Quantity/Units,Weights (Tons),Value(1000 SAR),Country Name,Country Code,Description,Commodity Code,value in Millions
18690,0,46,6171,UNITED KINGDOM,521,"PARTS FOR TRANSMISSIONS, GEARS AND SIMILAR ITEMS",84839000,6.171
18691,0,58,4903,FRANCE,522,"PARTS FOR TRANSMISSIONS, GEARS AND SIMILAR ITEMS",84839000,4.903
18692,0,617,15111,ITALY,523,"PARTS FOR TRANSMISSIONS, GEARS AND SIMILAR ITEMS",84839000,15.111
18693,0,55,1650,TURKEY,525,"PARTS FOR TRANSMISSIONS, GEARS AND SIMILAR ITEMS",84839000,1.65
18694,0,37,3455,SPAIN,526,"PARTS FOR TRANSMISSIONS, GEARS AND SIMILAR ITEMS",84839000,3.455
18695,0,14,3785,POLAND,533,"PARTS FOR TRANSMISSIONS, GEARS AND SIMILAR ITEMS",84839000,3.785
18696,0,91,8279,Other Countries,997,"PARTS FOR TRANSMISSIONS, GEARS AND SIMILAR ITEMS",84839000,8.279
18697,0,16,1673,UNITED ARAB EMIRATES,120,GASKETS AND SIMILAR JOINTS OF METAL,84841000,1.673
18698,0,197,12370,INDIA,131,GASKETS AND SIMILAR JOINTS OF METAL,84841000,12.37
18699,0,99,6385,THAILAND,134,GASKETS AND SIMILAR JOINTS OF METAL,84841000,6.385
18700,0,11,3337,SINGAPORE,136,GASKETS AND SIMILAR JOINTS OF METAL,84841000,3.337
18701,0,475,13853,CHINA,142,GASKETS AND SIMILAR JOINTS OF METAL,84841000,13.853
18702,0,36,2305,TAIWAN,143,GASKETS AND SIMILAR JOINTS OF METAL,84841000,2.305
18703,0,63,6221,SOUTH KOREA,147,GASKETS AND SIMILAR JOINTS OF METAL,84841000,6.221
18704,0,392,47559,JAPAN,148,GASKETS AND SIMILAR JOINTS OF METAL,84841000,47.559
18705,0,20,1228,INDONESIA,152,GASKETS AND SIMILAR JOINTS OF METAL,84841000,1.228
18706,0,226,44840,U.S.A,410,GASKETS AND SIMILAR JOINTS OF METAL,84841000,44.84
18707,0,16,1445,CANADA,411,GASKETS AND SIMILAR JOINTS OF METAL,84841000,1.445
18708,0,26,2074,MEXICO,443,GASKETS AND SIMILAR JOINTS OF METAL,84841000,2.074
18709,0,11,1375,SWEDEN,511,GASKETS AND SIMILAR JOINTS OF METAL,84841000,1.375
18710,0,3,1401,SWITZERLAND,514,GASKETS AND SIMILAR JOINTS OF METAL,84841000,1.401
18711,0,127,19437,GERMANY,517,GASKETS AND SIMILAR JOINTS OF METAL,84841000,19.437
18712,0,6,1840,NETHERLANDS,518,GASKETS AND SIMILAR JOINTS OF METAL,84841000,1.84
18713,0,37,6457,UNITED KINGDOM,521,GASKETS AND SIMILAR JOINTS OF METAL,84841000,6.457
18714,0,21,3459,FRANCE,522,GASKETS AND SIMILAR JOINTS OF METAL,84841000,3.459
18715,0,67,14503,ITALY,523,GASKETS AND SIMILAR JOINTS OF METAL,84841000,14.503
18716,0,84,1526,TURKEY,525,GASKETS AND SIMILAR JOINTS OF METAL,84841000,1.526
18717,0,15,1598,SPAIN,526,GASKETS AND SIMILAR JOINTS OF METAL,84841000,1.598
18718,0,189,8349,Other Countries,997,GASKETS AND SIMILAR JOINTS OF METAL,84841000,8.349
18719,0,2,1305,BAHRAIN,116,MECHANICAL SLIDES TO PREVENT SNEAKING,84842000,1.305
18720,0,4,2657,UNITED ARAB EMIRATES,120,MECHANICAL SLIDES TO PREVENT SNEAKING,84842000,2.657
18721,0,27,5343,INDIA,131,MECHANICAL SLIDES TO PREVENT SNEAKING,84842000,5.343
18722,0,17,1847,SINGAPORE,136,MECHANICAL SLIDES TO PREVENT SNEAKING,84842000,1.847
18723,0,85,7008,CHINA,142,MECHANICAL SLIDES TO PREVENT SNEAKING,84842000,7.008
18724,0,16,3052,SOUTH KOREA,147,MECHANICAL SLIDES TO PREVENT SNEAKING,84842000,3.052
18725,0,19,16275,JAPAN,148,MECHANICAL SLIDES TO PREVENT SNEAKING,84842000,16.275
18726,0,102,30727,U.S.A,410,MECHANICAL SLIDES TO PREVENT SNEAKING,84842000,30.727
18727,0,2,1100,CANADA,411,MECHANICAL SLIDES TO PREVENT SNEAKING,84842000,1.1
18728,0,1,1144,IRELAND,500,MECHANICAL SLIDES TO PREVENT SNEAKING,84842000,1.144
18729,0,3,1644,SWEDEN,511,MECHANICAL SLIDES TO PREVENT SNEAKING,84842000,1.644
18730,0,62,33671,GERMANY,517,MECHANICAL SLIDES TO PREVENT SNEAKING,84842000,33.671
18731,0,7,8609,NETHERLANDS,518,MECHANICAL SLIDES TO PREVENT SNEAKING,84842000,8.609
18732,0,26,14528,UNITED KINGDOM,521,MECHANICAL SLIDES TO PREVENT SNEAKING,84842000,14.528
18733,0,6,1244,FRANCE,522,MECHANICAL SLIDES TO PREVENT SNEAKING,84842000,1.244
18734,0,49,3082,ITALY,523,MECHANICAL SLIDES TO PREVENT SNEAKING,84842000,3.082
18735,0,12,1539,SPAIN,526,MECHANICAL SLIDES TO PREVENT SNEAKING,84842000,1.539
18736,0,14,6182,CZECH REPUBLIC,552,MECHANICAL SLIDES TO PREVENT SNEAKING,84842000,6.182
18737,0,69,7414,Other Countries,997,MECHANICAL SLIDES TO PREVENT SNEAKING,84842000,7.414
18738,0,9,2229,UNITED ARAB EMIRATES,120,OTHER TYPES OF GASKETS AND THE LIKE,84849000,2.229
18739,0,95,3940,INDIA,131,OTHER TYPES OF GASKETS AND THE LIKE,84849000,3.94
18740,0,116,6681,CHINA,142,OTHER TYPES OF GASKETS AND THE LIKE,84849000,6.681
18741,0,24,1877,TAIWAN,143,OTHER TYPES OF GASKETS AND THE LIKE,84849000,1.877
18742,0,53,2894,SOUTH KOREA,147,OTHER TYPES OF GASKETS AND THE LIKE,84849000,2.894
18743,0,209,11935,JAPAN,148,OTHER TYPES OF GASKETS AND THE LIKE,84849000,11.935
18744,0,142,28078,U.S.A,410,OTHER TYPES OF GASKETS AND THE LIKE,84849000,28.078
18745,0,5,1711,MEXICO,443,OTHER TYPES OF GASKETS AND THE LIKE,84849000,1.711
18746,0,4,1732,FINLAND,510,OTHER TYPES OF GASKETS AND THE LIKE,84849000,1.732
18747,0,3,1001,SWEDEN,511,OTHER TYPES OF GASKETS AND THE LIKE,84849000,1.001
18748,0,6,2456,SWITZERLAND,514,OTHER TYPES OF GASKETS AND THE LIKE,84849000,2.456
18749,0,118,39364,GERMANY,517,OTHER TYPES OF GASKETS AND THE LIKE,84849000,39.364
18750,0,3,1750,NETHERLANDS,518,OTHER TYPES OF GASKETS AND THE LIKE,84849000,1.75
18751,0,4,1092,BELGIUM,519,OTHER TYPES OF GASKETS AND THE LIKE,84849000,1.092
18752,0,24,8268,UNITED KINGDOM,521,OTHER TYPES OF GASKETS AND THE LIKE,84849000,8.268
18753,0,12,3519,FRANCE,522,OTHER TYPES OF GASKETS AND THE LIKE,84849000,3.519
18754,0,28,6899,ITALY,523,OTHER TYPES OF GASKETS AND THE LIKE,84849000,6.899
18755,0,57,6468,Other Countries,997,OTHER TYPES OF GASKETS AND THE LIKE,84849000,6.468
18756,0,2,1614,HONG KONG,145,"Parts of automated machines for transport, handling and storage o",84869040,1.614
18757,0,9,5023,UNITED KINGDOM,521,"Parts of automated machines for transport, handling and storage o",84869040,5.023
18758,0,51,4896,"EUROPEAN UNION, N.E.S",950,"Parts of automated machines for transport, handling and storage o",84869040,4.896
18759,0,18,2372,Other Countries,997,"Parts of automated machines for transport, handling and storage o",84869040,2.372
18760,0,5,1482,JAPAN,148, Ships' or boats' propellers and blades therefor,84871000,1.482
18761,0,8,4097,U.S.A,410, Ships' or boats' propellers and blades therefor,84871000,4.097
18762,0,53,2539,GERMANY,517, Ships' or boats' propellers and blades therefor,84871000,2.539
18763,0,4,1041,UNITED KINGDOM,521, Ships' or boats' propellers and blades therefor,84871000,1.041
18764,0,3,1664,ITALY,523, Ships' or boats' propellers and blades therefor,84871000,1.664
18765,0,17,2345,Other Countries,997, Ships' or boats' propellers and blades therefor,84871000,2.345
18766,0,726,23737,BAHRAIN,116,Other part of machinery or electrical,84879000,23.737
18767,0,6691,28277,UNITED ARAB EMIRATES,120,Other part of machinery or electrical,84879000,28.277
18768,0,351,3171,INDIA,131,Other part of machinery or electrical,84879000,3.171
18769,0,603,2956,SINGAPORE,136,Other part of machinery or electrical,84879000,2.956
18770,0,3940,4382,CHINA,142,Other part of machinery or electrical,84879000,4.382
18771,0,14,1266,SOUTH KOREA,147,Other part of machinery or electrical,84879000,1.266
18772,0,1671,6778,JAPAN,148,Other part of machinery or electrical,84879000,6.778
18773,0,495,54926,U.S.A,410,Other part of machinery or electrical,84879000,54.926
18774,0,11,14656,CANADA,411,Other part of machinery or electrical,84879000,14.656
18775,0,44,6911,GERMANY,517,Other part of machinery or electrical,84879000,6.911
18776,0,13,1281,BELGIUM,519,Other part of machinery or electrical,84879000,1.281
18777,0,11,1727,UNITED KINGDOM,521,Other part of machinery or electrical,84879000,1.727
18778,0,303,50802,FRANCE,522,Other part of machinery or electrical,84879000,50.802
18779,0,12,2517,ITALY,523,Other part of machinery or electrical,84879000,2.517
18780,0,163,5718,Other Countries,997,Other part of machinery or electrical,84879000,5.718
18781,0,151,5033,CHINA,142,MOTORS OF AN OUTPUT NOT EXCEEDING 37.5 W,85011000,5.033
18782,0,90,3645,SOUTH KOREA,147,MOTORS OF AN OUTPUT NOT EXCEEDING 37.5 W,85011000,3.645
18783,0,68,9729,U.S.A,410,MOTORS OF AN OUTPUT NOT EXCEEDING 37.5 W,85011000,9.729
18784,0,22,2427,BRAZIL,439,MOTORS OF AN OUTPUT NOT EXCEEDING 37.5 W,85011000,2.427
18785,0,28,4755,SWITZERLAND,514,MOTORS OF AN OUTPUT NOT EXCEEDING 37.5 W,85011000,4.755
18786,0,21,8287,GERMANY,517,MOTORS OF AN OUTPUT NOT EXCEEDING 37.5 W,85011000,8.287
18787,0,5,2522,UNITED KINGDOM,521,MOTORS OF AN OUTPUT NOT EXCEEDING 37.5 W,85011000,2.522
18788,0,151,5793,ITALY,523,MOTORS OF AN OUTPUT NOT EXCEEDING 37.5 W,85011000,5.793
18789,0,110,1755,TURKEY,525,MOTORS OF AN OUTPUT NOT EXCEEDING 37.5 W,85011000,1.755
18790,0,100,8565,Other Countries,997,MOTORS OF AN OUTPUT NOT EXCEEDING 37.5 W,85011000,8.565
18791,749,40,5367,U.S.A,410,UNIVERSAL AC/DC MOTORS OF AN OUTPUT OVER 37.5 W,85012000,5.367
18792,468,11,1864,GERMANY,517,UNIVERSAL AC/DC MOTORS OF AN OUTPUT OVER 37.5 W,85012000,1.864
18793,11702,183,4382,ITALY,523,UNIVERSAL AC/DC MOTORS OF AN OUTPUT OVER 37.5 W,85012000,4.382
18794,25064,117,5253,Other Countries,997,UNIVERSAL AC/DC MOTORS OF AN OUTPUT OVER 37.5 W,85012000,5.253
18795,0,1614,26047,INDIA,131,"DC MOTORS, GENERATORS OF AN OUTPUT NOT OVER 750 W",85013100,26.047
18796,0,63,2648,THAILAND,134,"DC MOTORS, GENERATORS OF AN OUTPUT NOT OVER 750 W",85013100,2.648
18797,0,1866,43845,CHINA,142,"DC MOTORS, GENERATORS OF AN OUTPUT NOT OVER 750 W",85013100,43.845
18798,0,312,8913,SOUTH KOREA,147,"DC MOTORS, GENERATORS OF AN OUTPUT NOT OVER 750 W",85013100,8.913
18799,0,24,1486,JAPAN,148,"DC MOTORS, GENERATORS OF AN OUTPUT NOT OVER 750 W",85013100,1.486
18800,0,52,5628,U.S.A,410,"DC MOTORS, GENERATORS OF AN OUTPUT NOT OVER 750 W",85013100,5.628
18801,0,84,3370,MEXICO,443,"DC MOTORS, GENERATORS OF AN OUTPUT NOT OVER 750 W",85013100,3.37
18802,0,71,2421,FINLAND,510,"DC MOTORS, GENERATORS OF AN OUTPUT NOT OVER 750 W",85013100,2.421
18803,0,11,3326,GERMANY,517,"DC MOTORS, GENERATORS OF AN OUTPUT NOT OVER 750 W",85013100,3.326
18804,0,66,1788,ITALY,523,"DC MOTORS, GENERATORS OF AN OUTPUT NOT OVER 750 W",85013100,1.788
18805,0,81,5767,Other Countries,997,"DC MOTORS, GENERATORS OF AN OUTPUT NOT OVER 750 W",85013100,5.767
18806,0,98,1583,INDIA,131,"DC MOTORS, GENERATORS WITH OUTPUT 751 W TO 75 KW",85013200,1.583
18807,0,344,3874,CHINA,142,"DC MOTORS, GENERATORS WITH OUTPUT 751 W TO 75 KW",85013200,3.874
18808,0,51,3624,SOUTH KOREA,147,"DC MOTORS, GENERATORS WITH OUTPUT 751 W TO 75 KW",85013200,3.624
18809,0,13,1217,JAPAN,148,"DC MOTORS, GENERATORS WITH OUTPUT 751 W TO 75 KW",85013200,1.217
18810,0,155,6582,U.S.A,410,"DC MOTORS, GENERATORS WITH OUTPUT 751 W TO 75 KW",85013200,6.582
18811,0,104,2586,MEXICO,443,"DC MOTORS, GENERATORS WITH OUTPUT 751 W TO 75 KW",85013200,2.586
18812,0,14,1889,GERMANY,517,"DC MOTORS, GENERATORS WITH OUTPUT 751 W TO 75 KW",85013200,1.889
18813,0,14,1646,NETHERLANDS,518,"DC MOTORS, GENERATORS WITH OUTPUT 751 W TO 75 KW",85013200,1.646
18814,0,248,4280,ITALY,523,"DC MOTORS, GENERATORS WITH OUTPUT 751 W TO 75 KW",85013200,4.28
18815,0,180,3187,TURKEY,525,"DC MOTORS, GENERATORS WITH OUTPUT 751 W TO 75 KW",85013200,3.187
18816,0,74,2790,Other Countries,997,"DC MOTORS, GENERATORS WITH OUTPUT 751 W TO 75 KW",85013200,2.79
18817,0,261,7939,CHINA,142,"DC MOTORS, GENERATORS WITH OUTPUT OVER 75 KW TO 375 KW",85013300,7.939
18818,0,10,1009,JAPAN,148,"DC MOTORS, GENERATORS WITH OUTPUT OVER 75 KW TO 375 KW",85013300,1.009
18819,0,63,2735,MEXICO,443,"DC MOTORS, GENERATORS WITH OUTPUT OVER 75 KW TO 375 KW",85013300,2.735
18820,0,22,2180,GERMANY,517,"DC MOTORS, GENERATORS WITH OUTPUT OVER 75 KW TO 375 KW",85013300,2.18
18821,0,79,2669,Other Countries,997,"DC MOTORS, GENERATORS WITH OUTPUT OVER 75 KW TO 375 KW",85013300,2.669
18822,0,16,1002,JAPAN,148,"DC MOTORS, GENERATORS WITH OUTPUT OVER 375 KW",85013400,1.002
18823,0,16,1337,U.S.A,410,"DC MOTORS, GENERATORS WITH OUTPUT OVER 375 KW",85013400,1.337
18824,0,31,1734,AUSTRIA,516,"DC MOTORS, GENERATORS WITH OUTPUT OVER 375 KW",85013400,1.734
18825,0,30,3767,GERMANY,517,"DC MOTORS, GENERATORS WITH OUTPUT OVER 375 KW",85013400,3.767
18826,0,195,4606,Other Countries,997,"DC MOTORS, GENERATORS WITH OUTPUT OVER 375 KW",85013400,4.606
18827,0,572,8285,INDIA,131,"OTHER AC MOTORS, SINGLE-PHASE",85014000,8.285
18828,0,185,3730,THAILAND,134,"OTHER AC MOTORS, SINGLE-PHASE",85014000,3.73
18829,0,4263,57254,CHINA,142,"OTHER AC MOTORS, SINGLE-PHASE",85014000,57.254
18830,0,15,1497,TAIWAN,143,"OTHER AC MOTORS, SINGLE-PHASE",85014000,1.497
18831,0,66,6501,JAPAN,148,"OTHER AC MOTORS, SINGLE-PHASE",85014000,6.501
18832,0,123,15982,TUNISIA,212,"OTHER AC MOTORS, SINGLE-PHASE",85014000,15.982
18833,0,163,11685,U.S.A,410,"OTHER AC MOTORS, SINGLE-PHASE",85014000,11.685
18834,0,302,4646,BRAZIL,439,"OTHER AC MOTORS, SINGLE-PHASE",85014000,4.646
18835,0,149,6714,MEXICO,443,"OTHER AC MOTORS, SINGLE-PHASE",85014000,6.714
18836,0,31,2814,GERMANY,517,"OTHER AC MOTORS, SINGLE-PHASE",85014000,2.814
18837,0,80,1383,UNITED KINGDOM,521,"OTHER AC MOTORS, SINGLE-PHASE",85014000,1.383
18838,0,38,4276,FRANCE,522,"OTHER AC MOTORS, SINGLE-PHASE",85014000,4.276
18839,0,260,11914,ITALY,523,"OTHER AC MOTORS, SINGLE-PHASE",85014000,11.914
18840,0,312,7262,TURKEY,525,"OTHER AC MOTORS, SINGLE-PHASE",85014000,7.262
18841,0,95,11878,POLAND,533,"OTHER AC MOTORS, SINGLE-PHASE",85014000,11.878
18842,0,38,3080,Other Countries,997,"OTHER AC MOTORS, SINGLE-PHASE",85014000,3.08
18843,0,725,10181,INDIA,131,MULTI-PHASE AC MOTORS NOT OVER 750 W,85015100,10.181
18844,0,72,1922,CHINA,142,MULTI-PHASE AC MOTORS NOT OVER 750 W,85015100,1.922
18845,0,252,8024,SOUTH KOREA,147,MULTI-PHASE AC MOTORS NOT OVER 750 W,85015100,8.024
18846,0,19,2583,U.S.A,410,MULTI-PHASE AC MOTORS NOT OVER 750 W,85015100,2.583
18847,0,69,5015,IRELAND,500,MULTI-PHASE AC MOTORS NOT OVER 750 W,85015100,5.015
18848,0,73,11634,GERMANY,517,MULTI-PHASE AC MOTORS NOT OVER 750 W,85015100,11.634
18849,0,7,1792,UNITED KINGDOM,521,MULTI-PHASE AC MOTORS NOT OVER 750 W,85015100,1.792
18850,0,6,1772,FRANCE,522,MULTI-PHASE AC MOTORS NOT OVER 750 W,85015100,1.772
18851,0,68,3428,ITALY,523,MULTI-PHASE AC MOTORS NOT OVER 750 W,85015100,3.428
18852,0,86,4298,Other Countries,997,MULTI-PHASE AC MOTORS NOT OVER 750 W,85015100,4.298
18853,0,1002,20772,INDIA,131,MULTI-PHASE AC MOTORS OVER 750 W TO 75 KW,85015200,20.772
18854,0,1132,11565,CHINA,142,MULTI-PHASE AC MOTORS OVER 750 W TO 75 KW,85015200,11.565
18855,0,40,1103,TAIWAN,143,MULTI-PHASE AC MOTORS OVER 750 W TO 75 KW,85015200,1.103
18856,0,211,7395,U.S.A,410,MULTI-PHASE AC MOTORS OVER 750 W TO 75 KW,85015200,7.395
18857,0,343,8713,BRAZIL,439,MULTI-PHASE AC MOTORS OVER 750 W TO 75 KW,85015200,8.713
18858,0,76,3773,MEXICO,443,MULTI-PHASE AC MOTORS OVER 750 W TO 75 KW,85015200,3.773
18859,0,28,1171,FINLAND,510,MULTI-PHASE AC MOTORS OVER 750 W TO 75 KW,85015200,1.171
18860,0,144,15993,GERMANY,517,MULTI-PHASE AC MOTORS OVER 750 W TO 75 KW,85015200,15.993
18861,0,89,2719,FRANCE,522,MULTI-PHASE AC MOTORS OVER 750 W TO 75 KW,85015200,2.719
18862,0,317,9789,ITALY,523,MULTI-PHASE AC MOTORS OVER 750 W TO 75 KW,85015200,9.789
18863,0,441,7374,TURKEY,525,MULTI-PHASE AC MOTORS OVER 750 W TO 75 KW,85015200,7.374
18864,0,64,1694,SPAIN,526,MULTI-PHASE AC MOTORS OVER 750 W TO 75 KW,85015200,1.694
18865,0,14,1417,POLAND,533,MULTI-PHASE AC MOTORS OVER 750 W TO 75 KW,85015200,1.417
18866,0,85,2994,CZECH REPUBLIC,552,MULTI-PHASE AC MOTORS OVER 750 W TO 75 KW,85015200,2.994
18867,0,129,5445,Other Countries,997,MULTI-PHASE AC MOTORS OVER 750 W TO 75 KW,85015200,5.445
18868,0,18,1166,UNITED ARAB EMIRATES,120,MULTI-PHASE AC MOTORS OVER 75 KW,85015300,1.166
18869,0,81,2853,INDIA,131,MULTI-PHASE AC MOTORS OVER 75 KW,85015300,2.853
18870,0,455,6545,CHINA,142,MULTI-PHASE AC MOTORS OVER 75 KW,85015300,6.545
18871,0,416,20034,TAIWAN,143,MULTI-PHASE AC MOTORS OVER 75 KW,85015300,20.034
18872,0,385,13655,SOUTH KOREA,147,MULTI-PHASE AC MOTORS OVER 75 KW,85015300,13.655
18873,0,22,2262,JAPAN,148,MULTI-PHASE AC MOTORS OVER 75 KW,85015300,2.262
18874,0,14,7239,AUSTRALIA,310,MULTI-PHASE AC MOTORS OVER 75 KW,85015300,7.239
18875,0,289,19277,U.S.A,410,MULTI-PHASE AC MOTORS OVER 75 KW,85015300,19.277
18876,0,1084,40915,BRAZIL,439,MULTI-PHASE AC MOTORS OVER 75 KW,85015300,40.915
18877,0,22,1049,MEXICO,443,MULTI-PHASE AC MOTORS OVER 75 KW,85015300,1.049
18878,0,127,5792,IRELAND,500,MULTI-PHASE AC MOTORS OVER 75 KW,85015300,5.792
18879,0,53,3158,FINLAND,510,MULTI-PHASE AC MOTORS OVER 75 KW,85015300,3.158
18880,0,160,38298,SWEDEN,511,MULTI-PHASE AC MOTORS OVER 75 KW,85015300,38.298
18881,0,171,10829,SWITZERLAND,514,MULTI-PHASE AC MOTORS OVER 75 KW,85015300,10.829
18882,0,66,2541,AUSTRIA,516,MULTI-PHASE AC MOTORS OVER 75 KW,85015300,2.541
18883,0,302,20340,GERMANY,517,MULTI-PHASE AC MOTORS OVER 75 KW,85015300,20.34
18884,0,312,27507,FRANCE,522,MULTI-PHASE AC MOTORS OVER 75 KW,85015300,27.507
18885,0,1021,50435,ITALY,523,MULTI-PHASE AC MOTORS OVER 75 KW,85015300,50.435
18886,0,118,6314,CZECH REPUBLIC,552,MULTI-PHASE AC MOTORS OVER 75 KW,85015300,6.314
18887,0,94,3507,Other Countries,997,MULTI-PHASE AC MOTORS OVER 75 KW,85015300,3.507
18888,0,137,3049,LEBANON,111,AC GENERATORS NOT EXCEEDING 75 KVA OUTPUT,85016100,3.049
18889,0,67,1078,CHINA,142,AC GENERATORS NOT EXCEEDING 75 KVA OUTPUT,85016100,1.078
18890,0,16,1732,U.S.A,410,AC GENERATORS NOT EXCEEDING 75 KVA OUTPUT,85016100,1.732
18891,0,20,1253,AUSTRIA,516,AC GENERATORS NOT EXCEEDING 75 KVA OUTPUT,85016100,1.253
18892,0,90,3578,Other Countries,997,AC GENERATORS NOT EXCEEDING 75 KVA OUTPUT,85016100,3.578
18893,0,20,12403,U.S.A,410,AC GENERATORS AN OUTPUT CAPACITY BETWEEN (76-375) KVA,85016200,12.403
18894,0,16,2117,GERMANY,517,AC GENERATORS AN OUTPUT CAPACITY BETWEEN (76-375) KVA,85016200,2.117
18895,0,93,8551,FRANCE,522,AC GENERATORS AN OUTPUT CAPACITY BETWEEN (76-375) KVA,85016200,8.551
18896,0,63,1189,CZECH REPUBLIC,552,AC GENERATORS AN OUTPUT CAPACITY BETWEEN (76-375) KVA,85016200,1.189
18897,0,75,2235,Other Countries,997,AC GENERATORS AN OUTPUT CAPACITY BETWEEN (76-375) KVA,85016200,2.235
18898,0,65,1358,CHINA,142,AC GENERATORS WITH OUTPUT OVER 750 KVA,85016400,1.358
18899,0,112,4141,U.S.A,410,AC GENERATORS WITH OUTPUT OVER 750 KVA,85016400,4.141
18900,0,36,1232,GERMANY,517,AC GENERATORS WITH OUTPUT OVER 750 KVA,85016400,1.232
18901,0,51,1524,FRANCE,522,AC GENERATORS WITH OUTPUT OVER 750 KVA,85016400,1.524
18902,0,61,2501,ROMANIA,540,AC GENERATORS WITH OUTPUT OVER 750 KVA,85016400,2.501
18903,0,57,1226,CZECH REPUBLIC,552,AC GENERATORS WITH OUTPUT OVER 750 KVA,85016400,1.226
18904,0,42,1221,Other Countries,997,AC GENERATORS WITH OUTPUT OVER 750 KVA,85016400,1.221
18905,0,217,4793,LEBANON,111,"GENERATING SETS OF COMPRESSION ENGINES, 75 KVA OR LESS",85021100,4.793
18906,0,236,6232,UNITED ARAB EMIRATES,120,"GENERATING SETS OF COMPRESSION ENGINES, 75 KVA OR LESS",85021100,6.232
18907,0,229,4869,INDIA,131,"GENERATING SETS OF COMPRESSION ENGINES, 75 KVA OR LESS",85021100,4.869
18908,0,147,10112,VIETNAM,140,"GENERATING SETS OF COMPRESSION ENGINES, 75 KVA OR LESS",85021100,10.112
18909,0,2058,55551,CHINA,142,"GENERATING SETS OF COMPRESSION ENGINES, 75 KVA OR LESS",85021100,55.551
18910,0,374,13429,JAPAN,148,"GENERATING SETS OF COMPRESSION ENGINES, 75 KVA OR LESS",85021100,13.429
18911,0,273,14125,U.S.A,410,"GENERATING SETS OF COMPRESSION ENGINES, 75 KVA OR LESS",85021100,14.125
18912,0,49,2109,CANADA,411,"GENERATING SETS OF COMPRESSION ENGINES, 75 KVA OR LESS",85021100,2.109
18913,0,64,2015,BRAZIL,439,"GENERATING SETS OF COMPRESSION ENGINES, 75 KVA OR LESS",85021100,2.015
18914,0,9,1020,GERMANY,517,"GENERATING SETS OF COMPRESSION ENGINES, 75 KVA OR LESS",85021100,1.02
18915,0,673,12502,UNITED KINGDOM,521,"GENERATING SETS OF COMPRESSION ENGINES, 75 KVA OR LESS",85021100,12.502
18916,0,56,2271,FRANCE,522,"GENERATING SETS OF COMPRESSION ENGINES, 75 KVA OR LESS",85021100,2.271
18917,0,525,18340,ITALY,523,"GENERATING SETS OF COMPRESSION ENGINES, 75 KVA OR LESS",85021100,18.34
18918,0,77,4026,Other Countries,997,"GENERATING SETS OF COMPRESSION ENGINES, 75 KVA OR LESS",85021100,4.026
18919,0,198,3611,LEBANON,111,"GENERATING SETS OF COMPRESSION ENGINES, 76 TO 375 KVA",85021200,3.611
18920,0,402,11067,UNITED ARAB EMIRATES,120,"GENERATING SETS OF COMPRESSION ENGINES, 76 TO 375 KVA",85021200,11.067
18921,0,629,15032,INDIA,131,"GENERATING SETS OF COMPRESSION ENGINES, 76 TO 375 KVA",85021200,15.032
18922,0,491,13732,MALAYSIA,135,"GENERATING SETS OF COMPRESSION ENGINES, 76 TO 375 KVA",85021200,13.732
18923,0,1720,55519,CHINA,142,"GENERATING SETS OF COMPRESSION ENGINES, 76 TO 375 KVA",85021200,55.519
18924,0,79,2682,SOUTH KOREA,147,"GENERATING SETS OF COMPRESSION ENGINES, 76 TO 375 KVA",85021200,2.682
18925,0,258,6915,U.S.A,410,"GENERATING SETS OF COMPRESSION ENGINES, 76 TO 375 KVA",85021200,6.915
18926,0,209,7657,BRAZIL,439,"GENERATING SETS OF COMPRESSION ENGINES, 76 TO 375 KVA",85021200,7.657
18927,0,573,15980,UNITED KINGDOM,521,"GENERATING SETS OF COMPRESSION ENGINES, 76 TO 375 KVA",85021200,15.98
18928,0,254,9029,FRANCE,522,"GENERATING SETS OF COMPRESSION ENGINES, 76 TO 375 KVA",85021200,9.029
18929,0,68,1788,ITALY,523,"GENERATING SETS OF COMPRESSION ENGINES, 76 TO 375 KVA",85021200,1.788
18930,0,164,5201,SPAIN,526,"GENERATING SETS OF COMPRESSION ENGINES, 76 TO 375 KVA",85021200,5.201
18931,0,46,1650,Other Countries,997,"GENERATING SETS OF COMPRESSION ENGINES, 76 TO 375 KVA",85021200,1.65
18932,0,565,12956,LEBANON,111,"GENERATING SETS OF COMPRESSION ENGINES, OVER 375 KVA",85021300,12.956
18933,0,720,27374,UNITED ARAB EMIRATES,120,"GENERATING SETS OF COMPRESSION ENGINES, OVER 375 KVA",85021300,27.374
18934,0,853,24985,INDIA,131,"GENERATING SETS OF COMPRESSION ENGINES, OVER 375 KVA",85021300,24.985
18935,0,971,30223,MALAYSIA,135,"GENERATING SETS OF COMPRESSION ENGINES, OVER 375 KVA",85021300,30.223
18936,0,84,1765,SINGAPORE,136,"GENERATING SETS OF COMPRESSION ENGINES, OVER 375 KVA",85021300,1.765
18937,0,96,4672,VIETNAM,140,"GENERATING SETS OF COMPRESSION ENGINES, OVER 375 KVA",85021300,4.672
18938,0,2640,127536,CHINA,142,"GENERATING SETS OF COMPRESSION ENGINES, OVER 375 KVA",85021300,127.536
18939,0,435,5919,SOUTH KOREA,147,"GENERATING SETS OF COMPRESSION ENGINES, OVER 375 KVA",85021300,5.919
18940,0,2513,132511,U.S.A,410,"GENERATING SETS OF COMPRESSION ENGINES, OVER 375 KVA",85021300,132.511
